px1,py1,pz1,E1,px2,py2,pz2,E2
28.7205,-37.0784,-97.6494,108.329,24.7082,1.08745,-72.9014,76.9825
-21.6962,14.5677,-17.7791,31.6077,-7.38971,4.55345,-6.05317,10.5827
-54.2598,-59.2215,-84.1477,116.328,3.32082,0.318685,-3.18956,4.6167
18.8961,-26.5169,-108.128,112.924,-7.00658,9.58246,-0.00774348,11.8713
38.7773,35.3371,-97.3584,110.594,-29.6151,-2.60934,-2.95851,29.8768
-15.219,9.89835,-12.4827,22.0324,8.06658,-12.7058,5.60907,16.0617
38.8706,-19.6272,46.0986,63.4132,-40.775,8.25268,8.7277,42.5075
-1.31959,-8.14331,-0.00479811,8.25022,3.12436,0.661322,3.50353,4.74182
-41.8013,-37.2598,62.2564,83.7347,31.8449,18.7801,49.6718,61.92
-21.6364,-9.67265,-110.186,112.706,-4.90673,-1.18417,-20.8406,21.4434
-32.7872,-46.633,-89.2331,105.888,-26.4022,41.9696,-45.1048,67.0296
-29.9296,23.4235,-23.1895,44.522,-7.76477,7.28324,-8.11114,13.3843
18.0998,23.8806,75.8017,81.5094,9.09806,12.3196,38.2665,41.2175
22.9721,-23.7131,14.3761,36.0099,3.80736,-9.34966,9.09353,13.5873
29.3916,16.1874,-140.149,144.11,-22.5452,-21.8191,-19.6612,37.0261
11.4448,-5.73692,-58.4004,59.7873,6.43777,-4.284,-28.2886,29.3267
-3.0562,-2.78365,-8.64898,9.58672,-3.65009,-0.337776,9.81459,10.4773
12.6774,12.5758,-15.4743,23.629,10.5606,-11.1627,-37.2987,40.3403
-24.9164,13.4541,-58.7177,65.1891,-6.18161,-24.3077,7.41212,26.1539
-29.577,-4.33405,24.8038,38.8436,10.6629,18.8459,-57.4632,61.4076
31.5088,-2.85887,-18.759,36.7817,13.8146,-12.9644,-8.41355,20.7296
-5.17906,39.2018,-3.27036,39.6776,-18.1096,-17.0532,25.9902,35.9759
-62.1774,1.51775,134.084,147.807,-3.63804,0.163505,7.80244,8.61112
7.96158,223.294,-54.2017,229.916,-4.04964,-39.3534,-132.585,138.361
5.93529,11.9662,42.6133,44.6579,2.75992,8.85936,23.709,25.4604
-3.37697,-4.23756,3.82157,6.63147,3.91695,-3.2461,6.80176,8.4944
-9.97912,18.7864,-21.2055,30.0366,-4.46667,7.024,-7.23347,11.0282
37.3526,5.29691,-40.1269,55.0768,-3.53945,-13.2523,40.2449,42.5184
-19.5971,-5.30045,21.6328,29.667,-9.74182,-15.8787,29.9538,35.2743
43.9965,-13.9423,-2.17302,46.204,-37.6823,2.82005,18.0641,41.8836
-1.00449,32.6388,-95.9556,101.36,3.47574,-29.0363,1.60229,29.2877
33.7563,19.5754,-30.1808,49.3313,-24.4989,9.46401,36.1961,44.7206
-40.0892,15.083,-77.9116,88.9094,27.3428,-1.86828,7.44549,28.4001
338.85,567.125,3083.76,3153.73,9.0029,14.9516,14.3408,22.5892
-14.5922,5.45762,5.08406,16.3883,-5.83636,-0.410995,-0.299161,5.85941
23.0513,-20.0131,32.4801,44.5742,16.2794,-14.5217,23.9125,32.3684
22.9441,2.64046,-67.7622,71.59,4.62237,0.495466,-13.1176,13.9174
-13.7084,36.0863,100.298,107.47,-0.222963,-19.4226,-11.3929,22.5188
-7.30716,47.284,42.2919,63.8576,-2.8591,-11.2657,32.3067,34.334
-1.20464,-19.554,1.42059,19.6428,-8.27344,8.14904,6.04417,13.092
-42.2961,-0.825824,-7.39599,42.9459,9.59362,3.5902,-32.9392,34.4953
-22.0834,32.8194,-15.5234,42.4944,25.0065,-10.1388,-126.081,128.936
1.25903,44.0717,-4.56198,44.3252,4.63336,-38.7071,32.868,50.9905
0.924465,-11.9598,-17.2299,20.9946,-0.377109,-3.0676,-6.81507,7.4839
-8.24304,5.15733,2.95963,10.1645,-7.27678,3.51238,3.17246,8.68125
-1.07087,18.723,-38.3424,42.6831,-4.09825,14.0947,-16.0552,21.754
3.57997,5.30929,0.233089,6.40861,2.61322,2.57586,0.787195,3.75431
18.1399,-2.34294,-6.367,19.3673,8.53963,-1.95155,-5.23616,10.206
7.95285,-38.0489,109.881,116.554,-16.461,29.6479,11.5135,35.8125
25.5048,23.1738,-7.64373,35.2982,-8.86718,-10.3273,15.2753,20.4603
18.1322,12.5871,-42.7758,48.1351,7.14347,5.84103,-15.3074,17.8738
16.1378,6.71683,7.87382,19.1716,2.55394,2.14137,-17.2906,17.6092
-5.19316,26.9043,1.96175,27.4713,20.3018,-14.9511,-131.389,133.786
20.3718,6.74013,18.9883,28.6532,-16.3335,3.6058,-32.7282,36.755
17.9543,14.1722,-13.1613,26.3902,2.44551,-3.69847,1.42302,4.65782
-9.53368,-20.513,101.245,103.741,-15.7563,-7.43526,18.333,25.2914
3.38816,-38.2388,93.6725,101.234,-4.44054,38.0374,19.703,43.0672
5.5195,49.2667,-264.579,269.183,5.04797,44.7616,-228.402,232.802
19.275,6.65516,10.64,23.0008,13.7507,6.78392,5.60181,16.3247
18.7417,54.6161,132.847,144.854,3.31523,-33.7566,36.4045,49.7574
42.2822,26.9022,18.4263,53.3952,-29.8579,-18.5998,22.019,41.5006
0.0406846,23.8685,129.105,131.293,2.14367,-5.75721,-27.3596,28.0411
59.2318,10.1367,-103.578,119.748,43.4709,9.89665,-78.0671,89.9008
46.5059,-0.213022,-147.421,154.583,-43.6649,-0.959199,-110.312,118.643
45.4088,44.2164,-51.3397,81.5648,-10.2208,-24.1478,-77.492,81.8083
-13.9938,19.4958,79.3477,82.8974,3.85894,8.81605,21.9648,23.9808
33.1353,0.714783,15.9313,36.7733,5.95626,-1.71215,-9.41743,11.2742
13.8898,-1.47126,36.6435,39.2154,6.69121,-2.34326,20.5024,21.6939
36.0199,-7.60811,-98.0812,104.763,11.6261,-3.0125,-27.7272,30.2167
12.6083,-13.4616,-2.16183,18.5707,-4.72788,15.1891,-36.2693,39.6047
18.054,0.393794,5.02587,18.7449,-8.73844,-11.2556,9.8335,17.3135
18.9326,40.7629,-116.747,125.099,6.12802,14.8303,-41.4749,44.471
-4.77964,23.2055,2.83563,23.862,-1.65636,9.43231,1.20315,9.6525
-29.0963,14.9667,12.6816,35.0918,1.72706,9.39065,-0.50725,9.56219
105.357,-41.7685,168.224,202.84,48.4262,-24.9775,78.6145,95.6516
34.8925,-49.2694,-40.7621,72.8459,12.4133,25.0573,20.8394,34.8748
2.49634,8.68048,14.0487,16.7021,-4.8703,-0.816013,-7.8992,9.31635
23.1828,-10.1763,-44.8462,51.4995,7.70285,3.45101,-15.8468,17.9549
-18.64,-14.6763,35.1731,42.4265,8.54438,6.75975,-3.18783,11.3523
-4.16988,11.4807,29.0118,31.4784,-9.24139,2.83193,17.0345,19.586
0.85055,21.4965,9.06903,23.347,6.8466,-16.0669,-37.8138,41.6523
21.8974,2.67824,-34.8333,41.2315,-1.96329,4.82783,-6.25724,8.14412
-20.4705,37.0823,10.2512,43.5802,-7.86052,24.5543,6.04878,26.4821
32.1482,-31.2888,-33.4524,55.9604,-28.4759,28.9947,-0.832712,40.6482
-17.1378,21.4407,50.2904,57.2934,-9.09429,4.05499,-5.45889,11.356
-11.2083,22.9333,-29.7867,39.2278,-1.58845,3.28666,-9.31955,10.0095
-10.7529,-1.16477,8.95732,14.0437,4.71923,4.27741,12.6583,14.1708
-228.217,55.1949,223.93,324.46,6.75083,-16.6011,-32.8168,37.3915
11.5663,14.1808,-8.73067,20.2759,9.34449,-15.5533,33.7371,38.307
12.2844,-14.6404,22.4886,29.5127,4.53272,-8.43864,12.5436,15.7832
16.062,4.85791,63.6304,65.8059,6.40311,0.998097,10.954,12.7278
15.642,9.59387,15.0343,23.7225,3.63642,1.99755,4.69724,6.26809
34.8394,22.4967,-101.222,109.388,-31.1762,-21.6924,-18.6405,42.3084
-4.15347,31.7975,-156.872,160.116,11.5724,-2.67213,9.22085,15.0365
-29.5564,9.12045,6.69477,31.648,26.0814,5.77386,-87.6056,91.5878
6.04915,-19.603,18.5539,27.661,2.11002,-8.4704,5.07935,10.1
13.1902,1.92061,-3.05918,13.6763,-1.7285,-8.52891,0.765969,8.73658
-4.09768,20.6328,-21.0241,29.741,-4.55672,-7.18884,-9.059,12.4306
25.7736,-0.106701,10.9949,28.0213,15.8315,1.23304,5.65509,16.8567
17.2815,29.8933,15.9127,38.0195,11.2568,14.1081,10.4868,20.8743
-11.5719,8.11059,-4.59332,14.8594,-7.07325,-7.17403,0.712344,10.1003
-36.6185,-63.2339,15.2569,74.6473,8.17188,29.1377,11.6992,32.4448
-25.4931,37.1771,206.15,211.021,25.5537,-34.6196,205.824,210.274
19.0552,2.96252,42.6474,46.8048,8.81014,1.08097,18.5358,20.5517
-12.2857,28.8107,-2.66089,31.4338,14.8789,-21.6588,30.9701,40.6158
-48.3934,-66.2525,-6.81189,82.327,-10.126,-11.0519,12.3995,19.4535
11.1229,-15.2748,17.2137,25.5609,4.65432,-7.19447,7.08146,11.1167
-2.32141,-17.3431,-46.1936,49.3967,4.63554,14.2409,-1.18658,15.0236
-30.7589,43.1632,135.955,145.921,48.4977,-2.93181,188.656,194.812
-17.7041,-2.70031,-55.0496,57.8895,6.38706,5.34731,-13.3439,15.7309
-9.87395,-15.1003,89.0106,90.8207,1.88443,8.29505,17.1146,19.1123
-17.9086,0.997739,-33.8335,38.294,0.136246,-16.422,-20.2665,26.0853
-4.3824,-16.7191,10.7938,20.3777,8.10314,1.29883,5.84068,10.0734
6.83936,-15.8457,64.2964,66.5726,7.14792,-10.8562,53.9097,55.4546
45.3469,8.65666,47.327,66.1146,-24.7105,-19.0103,129.958,133.645
-8.86924,48.758,118.46,128.409,-45.0246,6.59765,11.6299,46.9682
4.39914,1.57715,-18.8826,19.4526,3.85367,0.272532,11.9272,12.5377
11.9265,-11.9236,-18.8269,25.276,7.30234,-7.25439,-8.12381,13.1133
21.9718,-13.4799,-124.787,127.422,6.69104,-6.17109,-45.8557,46.7505
9.51101,-6.2274,4.2295,12.1301,-3.78123,2.82178,9.41521,10.5317
8.68332,3.1077,-19.0155,21.1343,-2.73338,-8.39697,13.6754,16.279
-20.1582,3.78363,12.6702,24.1084,7.93344,-9.27194,28.984,31.4482
21.1579,-29.5914,12.6489,38.5138,-20.3419,24.261,-40.273,51.2281
5.26828,-40.4117,211.109,215.007,-2.54412,9.4884,-16.7182,19.391
-1.48249,-21.2705,-25.122,32.9508,-0.653859,-19.3974,-22.6847,29.8545
23.5708,19.4176,-11.31,32.5662,-4.10766,-2.10531,23.3228,23.7754
-17.7172,-16.4404,-21.0232,32.0339,-6.5411,-6.36145,-8.88927,12.7391
28.4245,-36.3741,-23.0085,51.5794,-12.0139,9.14024,3.93319,15.5999
-71.2199,-58.2481,-12.7911,92.891,-16.3378,-14.1807,-4.37477,22.0719
9.7451,-22.7455,-75.6158,79.5619,-8.31825,20.3979,16.4737,27.5075
19.7891,3.17752,2.05568,20.148,-0.152296,9.44812,-6.89865,11.7001
-34.4328,0.655475,10.2915,35.944,-17.35,-1.00911,3.44953,17.7186
22.0482,34.2277,-106.007,113.556,34.8593,18.4567,-187.829,191.926
36.8521,24.5166,5.3172,44.5805,-38.3649,-21.5213,21.3982,48.9175
7.31734,-27.8063,111.308,114.962,-16.1924,-10.087,70.1427,72.6908
-26.5221,32.5898,77.4141,88.0822,-10.5504,14.6532,35.2811,39.6332
-5.18955,0.958331,-5.25526,7.44841,-0.595883,3.86215,10.0741,10.806
-31.6554,9.73429,-33.8125,47.3298,-13.9905,1.32913,-20.1019,24.5275
-27.2456,-2.58839,0.460747,27.3724,23.1771,-4.59552,18.0204,29.716
-22.7877,-20.1329,-39.7573,50.0526,-11.7796,-7.90926,-20.1564,24.6496
-29.747,-1.55531,-112.383,116.264,-9.0985,-0.106547,-32.7431,33.9841
-68.1243,-59.1882,-401.307,411.329,16.1242,-2.42525,-18.1461,24.396
19.7046,0.94392,29.6713,35.6309,-2.5502,-2.08156,-0.999038,3.44175
1.87722,31.4777,113.186,117.497,-0.643397,14.0816,50.8155,52.7346
-20.031,6.49316,-23.8243,31.7964,-3.41171,4.87771,-9.6733,11.3585
68.6378,17.6332,159.388,174.433,-18.6345,-26.2034,115.178,119.582
14.206,52.4712,-161.312,170.225,-10.367,-51.0897,-145.505,154.561
-6.20386,22.1405,-14.0262,26.9339,-2.58533,16.7565,-12.432,21.0245
-15.8731,9.55764,8.93642,20.5712,4.47666,-10.0928,-12.3885,16.5949
18.786,0.62255,-21.9975,28.9345,-12.5735,-5.70227,31.7638,34.6346
-5.24049,-31.5584,7.48037,32.8536,-2.34919,-13.6117,2.42773,14.025
7.79739,61.8121,-114.594,130.435,-2.23745,-19.3712,-10.2688,22.0388
-15.5032,-6.82204,11.4608,20.4511,-11.2827,-3.00441,5.76381,13.0215
248.359,-128.369,445.023,525.554,-19.8596,51.3701,47.9583,73.0294
1.64038,-7.21259,10.1114,12.5285,3.38925,-4.92077,11.1559,12.6557
-40.3067,9.58178,-226.781,230.534,26.8917,-10.9912,-24.7635,38.1735
-3.62823,36.4824,20.9352,42.2187,-0.361801,-30.8605,-34.1102,46.0002
-15.5665,42.8582,122.594,130.799,-2.89082,-33.4585,117.733,122.429
-11.2734,19.2499,-4.89867,22.8398,-5.38516,-20.8769,-17.7021,27.8966
-33.497,-21.6005,131.048,136.975,33.5386,-19.9725,20.1102,43.9109
31.5552,-11.029,-21.1935,39.5796,-6.10297,-19.8628,-37.6813,43.031
-26.249,86.7106,83.2074,123.009,2.3322,-21.5294,35.7091,41.7625
6.02551,11.7774,-1.85306,13.3589,-1.77877,8.49943,-40.1905,41.118
-47.3671,-17.0073,37.7515,62.9133,35.4334,14.1101,25.4253,45.8375
3.27456,-9.84698,-8.05013,13.134,-3.08225,8.19199,19.0579,20.972
8.80241,8.08861,1.31544,12.027,8.22873,7.36555,0.926391,11.083
-15.138,40.0555,89.0578,98.8175,13.7782,-35.9794,18.2537,42.6329
13.4832,31.1756,30.1901,45.4441,3.58572,9.25513,11.1841,14.9536
5.44175,2.14048,-11.4667,12.8721,2.4416,2.6299,6.45508,7.38627
11.8817,-11.3291,17.0172,23.6457,5.80017,-6.99891,6.84206,11.3777
18.7191,-9.14005,-11.5422,23.8155,-8.01828,-1.11503,25.5896,26.8398
52.7175,75.7056,-417.478,427.55,-4.03827,8.7559,-0.792003,9.67533
0.640684,-7.56687,-17.7617,19.3173,2.13578,-3.93693,-14.9649,15.6211
-9.72289,-7.92824,0.892817,12.5778,-2.3616,2.27441,-5.33895,6.26623
-11.9858,-75.7208,-43.282,88.0378,-0.137076,-25.4997,-13.8451,29.0164
-49.4999,21.5229,38.0603,66.046,25.9316,-24.9259,6.38868,36.5318
19.7271,37.985,56.7407,71.0742,-9.0442,-13.5408,5.7315,17.263
30.211,23.3129,-155.354,159.972,-7.57942,-7.24981,-2.02733,10.6831
-23.5345,-17.9052,37.9201,48.0875,4.69321,12.0178,-24.9613,28.0986
-14.2863,-11.3619,56.9503,59.8042,-8.52086,-3.82927,27.7284,29.26
-15.9855,-12.1619,24.2996,31.5267,-13.9893,-8.29359,18.6439,24.7404
-42.2932,6.00768,106.596,114.837,18.2037,-3.22063,25.1183,31.188
37.8674,-66.8138,-14.3698,78.1315,-25.7996,0.327321,-19.5119,32.3489
22.9619,21.8727,113.827,118.162,0.264512,-10.7269,-14.0814,17.704
-28.7852,7.49969,-60.3229,67.2584,14.7526,-1.52805,-11.2864,18.6378
25.0767,41.6232,32.6013,58.5166,5.32716,7.92549,6.24451,11.4104
19.8104,24.7414,28.7749,42.8088,19.9436,20.3024,25.5003,38.2127
-0.341588,-20.5682,30.6962,36.9518,-0.911473,18.5575,-20.878,27.9484
-32.3329,-13.6661,-108.094,113.651,31.84,4.57665,-11.2225,34.0688
7.84205,7.37747,56.1912,57.2136,2.80022,2.32409,4.04451,5.44168
-23.9843,15.3009,14.1215,31.7615,7.90017,-0.978006,5.45219,9.64919
19.4821,-54.3423,-150.346,161.049,-25.2935,13.4986,32.3743,43.2444
32.5936,8.29179,-84.0781,90.5551,-11.0084,5.62183,-35.7277,37.8056
-73.4576,-10.0689,344.024,351.923,-1.86434,-22.4734,51.1954,55.9421
8.52561,-18.6895,40.0836,45.041,4.80419,-12.0068,30.978,33.5692
-21.8208,15.2621,-41.6585,49.4421,21.472,-14.639,27.8452,38.0882
-27.2017,-11.2165,-24.0607,38.0089,-10.4929,-4.3387,-9.6223,14.8837
20.1963,26.0604,-32.3684,46.2035,5.42464,7.09943,-8.65734,12.4414
-5.74251,-9.01085,-29.6385,31.506,-6.0915,-6.74707,-27.6064,29.0647
-27.3391,2.5838,10.6164,29.4419,23.6419,-1.16923,30.3912,38.5219
50.9091,-44.8464,-38.1416,77.8314,-12.596,30.2107,-12.0518,34.8798
-3.55453,-12.4974,2.99991,13.3353,-8.64449,0.0716807,-13.6263,16.1376
-0.697024,20.529,87.2711,89.6559,-2.34675,9.66136,39.4308,40.6651
-84.1214,13.6725,-50.6285,99.1292,3.84337,-27.6867,-6.06388,28.6026
-5.8756,1.86348,4.73804,7.77531,4.31636,0.0994535,-9.44137,10.3823
101.329,149.725,67.073,192.831,-43.4083,-24.9672,118.093,128.271
24.287,-53.1036,-13.9436,60.0358,-15.5464,43.197,-18.5349,49.5099
16.4036,10.1217,74.1671,76.631,6.37252,13.1202,50.1942,52.2707
31.1962,-9.63091,-21.2021,38.9294,16.5251,-4.54883,-12.4717,21.1973
-14.9066,9.01541,-39.234,42.9279,-8.60854,0.64424,-40.2551,41.1705
19.9844,3.05267,30.0162,36.1895,16.2867,2.43649,24.3862,29.4261
-15.3347,8.34805,-32.3469,36.7584,-0.776416,-3.97028,-6.34725,7.52759
-13.2423,-11.8851,-0.245894,17.7957,6.84665,-4.84757,-1.80025,8.58066
-3.62488,24.9046,-7.41659,26.2373,-3.16955,15.4074,-6.04006,16.8502
-41.8622,-8.19647,-11.5238,44.1864,-0.619358,14.4038,13.9353,20.0513
2.90613,4.04674,-0.80688,5.04816,-0.656567,4.73793,-5.18696,7.05655
10.2733,-22.4192,-28.4318,37.6369,16.4845,5.69955,-44.9756,48.2394
11.2532,-5.85216,7.6053,14.7897,4.79679,-3.89105,3.60532,7.15255
25.8487,49.9211,36.3676,66.9544,-5.70059,-11.521,-15.7783,20.3518
-169.927,64.6917,293.454,345.218,-30.3424,22.6895,-21.5338,43.5797
-34.3732,-29.8939,-80.0589,92.1119,33.9555,21.6742,-39.1288,56.1589
18.638,98.7642,-158.929,188.043,6.19293,22.1856,-36.6123,43.2554
6.10553,19.5483,-86.5321,88.9226,8.10412,0.320691,-25.246,26.517
46.968,3.10269,-8.27884,47.793,-39.9205,-7.69492,-26.3127,48.4275
-21.4948,-49.7988,76.9154,94.1166,-1.73526,5.69212,-13.8852,15.107
56.4158,89.633,-130.289,167.904,11.2412,-18.638,-3.24538,22.0064
-13.129,-25.4618,-82.674,87.4968,13.5116,16.8032,14.1971,25.8163
14.3977,11.8815,7.94969,20.2898,-3.88663,-0.56371,3.80872,5.47185
17.3573,-2.95085,14.5031,22.8109,5.32513,0.787171,4.71181,7.15465
-26.5165,28.0211,-99.8953,107.086,25.4652,-22.8444,-12.6207,36.4642
-14.433,30.5844,-45.3964,56.6088,19.9819,-26.1908,47.0649,57.4487
-27.9124,-12.2989,-16.892,34.8671,25.2266,7.34325,37.5143,45.8
12.27,-11.6281,15.1026,22.6687,8.61835,-8.70935,11.9224,17.0963
5.62432,2.15974,19.0052,19.9376,0.0352507,-3.6112,-10.7498,11.3407
13.011,11.0697,-75.6616,77.5662,7.45009,-3.45088,11.4493,14.0894
-5.76438,8.51282,8.88755,13.5903,7.35456,-6.79469,7.54747,12.5393
6.38612,41.1269,5.04006,41.9239,0.153671,-31.5003,48.1056,57.5017
20.1958,82.7074,368.862,378.56,-45.1168,50.6644,139.952,155.528
-30.7759,0.600894,-32.6746,44.8905,11.6484,-7.45934,-55.357,57.059
-20.4091,2.32173,7.33243,21.8105,-9.9252,1.37527,4.91639,11.1617
24.9138,8.18724,9.64398,27.9418,19.5722,-3.00438,1.53674,19.8613
41.6964,-27.1703,-8.59753,50.5049,-12.1215,10.7304,-83.402,84.9587
11.7652,5.68165,-42.5753,44.535,4.95049,-2.79461,14.7395,15.7982
-15.1555,-10.3922,-38.4783,42.6413,6.12193,13.8204,46.7025,49.0879
-21.4878,33.4647,45.4883,60.4219,-18.9319,11.3491,-55.7208,59.9336
16.5801,-17.3169,0.318594,23.9768,6.35141,-6.02503,0.896299,8.80091
17.2176,-8.76381,-5.71185,20.1466,6.81139,-5.3982,-3.73239,9.45925
4.70614,-33.0137,-41.8678,53.5255,-1.45845,13.0747,-8.46108,15.6421
-17.0714,-10.2565,-8.07584,21.4909,12.5232,7.78656,23.8274,28.0217
-20.4051,6.0356,19.5435,28.8922,2.40286,-4.88333,-1.46582,5.63742
0.7517,12.1072,-9.83369,15.6161,-1.11517,-2.95731,14.4828,14.824
11.8326,15.1877,-54.2554,57.5703,-7.77327,-12.1843,-6.70229,15.9315
2.60474,-9.71483,-22.459,24.6085,-0.742658,-3.7635,7.49962,8.42443
-25.5107,36.6247,-61.2731,75.8061,20.6157,-22.8068,-18.5958,35.9302
-38.5192,-12.2787,16.0246,43.489,31.3148,21.4786,59.5957,70.6655
12.5242,29.3112,10.0646,33.4262,-3.67271,-20.303,-71.9285,74.8293
1.99941,-33.665,2.17721,33.7947,0.645213,11.4294,-18.4652,21.7261
-15.1624,-46.1195,41.445,63.8326,16.0728,41.1274,43.5926,62.0494
-16.0743,-31.3613,-114.545,119.844,-6.40459,-12.928,-51.7463,53.72
11.6034,-2.72894,23.813,26.63,4.68036,-2.50153,7.53231,9.21468
-20.7085,8.65763,-11.1184,25.0485,-12.9632,14.8612,-9.19567,21.7594
-52.4495,-6.07041,36.994,64.4699,8.57444,8.06254,-0.741123,11.7935
4.16373,-22.3028,-43.2958,48.8803,1.72275,-7.74063,-15.6228,17.5205
-10.3651,-7.68791,-16.9043,21.2675,2.95442,2.50492,-1.89551,4.31362
-18.8092,6.42356,9.52974,22.0426,-11.9173,2.32732,7.84109,14.4545
37.9726,-6.51759,79.33,88.191,25.4845,1.26426,13.9352,29.0733
-86.5001,151.067,-94.3457,198.002,-33.8845,58.0543,-29.3278,73.3389
16.2462,9.66933,-1.68059,18.9808,7.21976,4.52701,-0.781663,8.55809
-7.11057,-16.9725,-4.50789,18.9462,4.22413,8.54777,14.6841,17.5083
-11.9486,-34.1123,171.774,175.536,16.4556,29.1838,25.2695,41.9647
-48.0014,-29.0949,50.5061,75.5085,19.9862,2.07261,-19.823,28.226
7.54587,-12.4973,17.2611,22.6071,2.39879,-6.06805,8.15129,10.4417
50.3976,-1.94424,57.6784,76.6193,-28.9878,24.6927,100.109,107.107
-12.8228,38.7163,-12.1878,42.5668,19.8004,-27.3105,25.7321,42.4272
-45.029,32.6882,-233.46,240,20.6157,-32.1242,-149.638,154.43
16.7176,-50.1083,149.709,158.755,7.83738,-20.2438,61.6189,65.3309
-8.83225,43.0407,-0.959132,43.9482,-4.10738,11.5096,-0.729719,12.2428
-20.0406,8.4936,-0.61684,21.7752,2.63049,8.89298,21.4902,23.406
-1.42234,-38.56,2.33357,38.6569,1.5167,-36.1013,0.930778,36.1453
-30.2803,30.206,-212.168,216.436,24.179,-28.1956,-108.221,114.418
-24.1035,-3.36385,-90.7584,93.9649,-21.8269,-1.93388,-91.2022,93.7977
-21.6227,23.6231,73.7187,80.3744,1.66353,9.81076,-10.3986,14.3931
213.45,54.6555,-263.445,343.441,-7.28151,-22.6314,-15.4353,28.3454
10.6554,-19.1478,88.9859,91.6443,7.52979,-11.5927,61.1946,62.7365
-12.963,11.3183,-9.69388,19.7516,3.233,-10.8133,11.6492,16.2203
3.22695,-18.7532,-2.95892,19.2578,0.0718476,-4.59918,-0.997283,4.7078
11.8625,-5.75632,-68.9159,70.166,1.1779,6.37838,-6.49159,9.17731
-6.74479,16.4819,40.722,44.4459,-4.27388,-13.8857,14.7395,20.6964
-21.5236,12.074,-64.0878,68.6753,-12.4509,-0.644895,-19.1398,22.8426
-40.2676,18.4519,22.5249,49.6924,16.7816,-13.1669,76.2728,79.1994
15.8602,-1.67409,-12.0166,19.9689,-8.1636,2.27661,-2.52239,8.84313
-4.17361,-18.1859,18.2352,26.0899,-6.30787,-16.7402,15.0657,23.3883
-5.48017,13.4949,41.9796,44.4347,5.82623,-5.06707,-15.4845,17.3032
26.0897,-0.623141,107.967,111.076,-8.97871,3.54936,-6.73874,11.7744
22.9275,35.0359,151.323,157.009,-22.1048,-29.9236,36.8362,52.3541
19.3319,-19.3509,14.2083,30.8232,14.0615,-14.9764,10.3106,22.9856
-18.7663,45.1025,-37.8434,61.7943,25.7085,0.989822,-7.13591,26.6991
8.70268,12.5661,28.8888,32.6836,7.52713,6.59004,17.9104,20.5153
-7.84232,2.5633,-17.6771,19.508,-6.31078,-2.09345,-34.8559,35.4845
-24.1351,40.1705,-43.0023,63.6033,13.8835,-19.258,-59.1796,63.7641
38.6718,-22.1995,-95.8457,105.711,-30.9714,17.8945,-23.8189,42.9743
13.3107,-16.5079,-79.4417,82.2233,7.44823,-10.7801,-41.1855,43.2197
7.06761,-0.264609,10.7409,12.8608,2.03801,-5.85515,2.96372,6.87248
-4.71827,2.66195,-1.54621,5.63472,-0.0592171,-4.48995,-0.581129,4.52902
50.3266,16.1954,18.0759,55.8732,-39.0367,-15.4756,17.366,45.4417
34.0192,6.78737,10.9334,36.372,9.12141,1.37737,4.09182,10.0921
7.56623,48.4925,147.452,155.405,29.524,6.13543,-0.391291,30.1575
-16.1637,-12.9065,-42.8214,47.5555,-8.30401,-2.60245,-23.945,25.4775
15.2539,65.0118,-78.0498,102.718,-6.78968,31.8605,-54.5964,63.5765
1.45031,38.5609,-220.212,223.568,14.8437,-32.4139,-48.0746,59.8513
-35.371,-24.3811,-61.1567,74.7375,32.4428,24.0943,-20.3128,45.2293
18.8654,-6.3505,-28.9074,35.0982,9.58449,-5.69813,-15.5302,19.1189
-38.6497,3.70988,-31.0436,49.7119,10.549,1.82289,-25.159,27.3422
-3.23134,-6.26671,-10.9858,13.0542,-0.475183,-4.11399,-11.5022,12.2255
5.03385,17.1102,-1.1787,17.8746,6.23536,10.3041,-51.0676,52.4688
14.0898,11.4521,44.0018,47.6009,3.9621,5.61785,-37.7982,38.4184
-11.8919,-2.37063,0.226578,12.1285,-4.92736,1.71236,15.1243,15.999
-5.56385,30.2927,-57.8407,65.5299,6.25911,18.1966,-25.3149,31.7985
-42.3973,-42.7502,274.933,281.448,29.7857,-25.6313,56.9142,69.162
14.9755,-5.23928,29.2225,33.2518,-0.643614,-14.2389,10.0739,17.4543
55.8149,-16.7251,-211.433,219.315,25.4303,-37.6551,-27.5166,53.1204
44.5052,7.91177,-52.7996,69.5063,6.51575,-22.5534,3.24417,23.6991
-24.0343,20.9229,-36.7797,48.6639,-7.20114,5.97216,-10.4885,14.055
-34.9847,18.7804,60.8323,72.6444,33.6769,-15.3949,97.043,103.868
7.70206,2.80008,-24.3316,25.6749,4.2097,1.37345,-17.142,17.705
-12.5397,12.6936,-35.2774,39.5333,-8.98273,5.99959,-23.0627,25.4673
-6.90729,-28.9916,-9.03533,31.1427,-0.551854,-25.3885,-15.3966,29.6976
19.1031,-19.0287,-46.8567,54.0609,11.4745,-12.3625,-34.3356,38.2549
-21.8209,16.4339,-34.9318,44.3449,8.56298,-3.92709,-24.3171,26.0783
17.7793,39.3306,-18.6422,47.0164,-17.8578,-31.1522,28.6812,45.9563
8.27778,16.5871,-23.0715,29.5966,4.60939,7.0418,-13.595,15.9897
14.6406,50.4916,18.9402,55.8792,5.79524,17.0918,6.42607,19.1578
17.8114,7.34719,1.11089,19.2995,1.83724,-9.85443,-2.15617,10.254
